file_name,card_no,bird_name,vo_id,transcript,duration_seconds,detected_language,language_probability,error,bird_audio_bird_name,bird_audio_clip_count,bird_audio_clip_files,bird_audio_main_files
409_Black_Drongo_VO_1.wav,409,Black Drongo,1,"These birds are aggressive toward others in their territory, dive bombing even much larger birds.",8.863,en,1.000000,,Black Drongo,4,src/AudioClip/409_Black_Drongo_1_call_main.m4a|src/AudioClip/409_Black_Drongo_2_call.m4a|src/AudioClip/409_Black_Drongo_3_call.m4a|src/AudioClip/409_Black_Drongo_4_call.m4a,src/AudioClip/409_Black_Drongo_1_call_main.m4a
40_Annas_Hummingbird_VO_1.wav,40,Annas Hummingbird,1,"Hi, I'm Feng Niao. Today I'm going to show you some of my favorite songs of all time. I'm going to show you some of my favorite songs of all time.",9.093,en,1.000000,,Annas Hummingbird,4,src/AudioClip/40_Annas_Hummingbird_121985_1_song.m4a|src/AudioClip/40_Annas_Hummingbird_121985_2_call.m4a|src/AudioClip/40_Annas_Hummingbird_121985_3_call.m4a|src/AudioClip/40_Annas_Hummingbird_121985_4_call_main.m4a,src/AudioClip/40_Annas_Hummingbird_121985_4_call_main.m4a
40_Annas_Hummingbird_VO_2.wav,40,Annas Hummingbird,2,Annas Hummingbird. These birds' impressive mating displays involve diving from over 100 feet in the air.,6.710,en,1.000000,,Annas Hummingbird,4,src/AudioClip/40_Annas_Hummingbird_121985_1_song.m4a|src/AudioClip/40_Annas_Hummingbird_121985_2_call.m4a|src/AudioClip/40_Annas_Hummingbird_121985_3_call.m4a|src/AudioClip/40_Annas_Hummingbird_121985_4_call_main.m4a,src/AudioClip/40_Annas_Hummingbird_121985_4_call_main.m4a
410_Red_Wattled_Lapwing_VO_1.wav,410,Red Wattled Lapwing,1,"Red Wattled Lapwing. Lapwings aggressively defend their nests, diving at potential predators while calling loudly.",9.479,en,1.000000,,Red Wattled Lapwing,4,src/AudioClip/410_Red_Wattled_Lapwing_1_call_main.m4a|src/AudioClip/410_Red_Wattled_Lapwing_2_call.m4a|src/AudioClip/410_Red_Wattled_Lapwing_5_call.m4a|src/AudioClip/410_Red_Wattled_Lapwing_6_call.m4a,src/AudioClip/410_Red_Wattled_Lapwing_1_call_main.m4a
411_Violet_Cuckoo_VO_1.wav,411,Violet Cuckoo,1,Violet Cuckoo. This cuckoo often lays its eggs in the nest of small sunbirds and spider hunters.,8.863,en,1.000000,,Violet Cuckoo,3,src/AudioClip/411_Violet_Cuckoo_XC422083_2_call.m4a|src/AudioClip/411_Violet_Cuckoo_XC740458_1_call_main.m4a|src/AudioClip/411_Violet_Cuckoo_XC740458_4_call.m4a,src/AudioClip/411_Violet_Cuckoo_XC740458_1_call_main.m4a
412_Asian_Koel_VO_1.wav,412,Asian Koel,1,Asian Koel. Male Koels may distract a bird from its nest so their partner can lay eggs there.,7.376,en,1.000000,,Asian Koel,3,src/AudioClip/412_Asian_Koel_1_call_main.m4a|src/AudioClip/412_Asian_Koel_2_call.m4a|src/AudioClip/412_Asian_Koel_3_call.m4a,src/AudioClip/412_Asian_Koel_1_call_main.m4a
413_Green_Pheasant_VO_1.wav,413,Green Pheasant,1,Green Pheasant. This bird was designated the National Bird of Japan in 1947.,8.044,en,1.000000,,Green Pheasant,1,src/AudioClip/413_Green_Pheasant_2_call.m4a,
414_Rock_Pigeon_VO_1.wav,414,Rock Pigeon,1,These birds were domesticated before 3000 BCE as message carriers and for food.,8.863,en,1.000000,,Purple Heron,6,src/AudioClip/414_Purple_Heron_1_call_main.m4a|src/AudioClip/414_Purple_Heron_2_call.m4a|src/AudioClip/414_Purple_Heron_4_call.m4a|src/AudioClip/414_Rock_Pigeon_1_call_main.m4a|src/AudioClip/414_Rock_Pigeon_2_call.m4a|src/AudioClip/414_Rock_Pigeon_4_call.m4a,src/AudioClip/414_Purple_Heron_1_call_main.m4a|src/AudioClip/414_Rock_Pigeon_1_call_main.m4a
415_Golden_Pheasant_VO_1.wav,415,Golden Pheasant,1,Golden Pheasant. The mythological phoenix is sometimes depicted as a Golden Pheasant.,7.499,en,1.000000,,Golden Pheasant,4,src/AudioClip/415_Golden_Pheasant_1_call_main.m4a|src/AudioClip/415_Golden_Pheasant_2_call.m4a|src/AudioClip/415_Golden_Pheasant_3_call.m4a|src/AudioClip/415_Golden_Pheasant_4_call.m4a,src/AudioClip/415_Golden_Pheasant_1_call_main.m4a
416_Zebra_Dove_VO_1.wav,416,Zebra Dove,1,Zebra dove. This bird is well camouflaged for feeding on open ground.,6.431,en,1.000000,,Zebra Dove,3,src/AudioClip/416_Zebra_Dove_XC589824_1_call_main.m4a|src/AudioClip/416_Zebra_Dove_XC589824_2_call.m4a|src/AudioClip/416_Zebra_Dove_XC589824_3_call.m4a,src/AudioClip/416_Zebra_Dove_XC589824_1_call_main.m4a
417_Red_Junglefowl_VO_1.wav,417,Red Junglefowl,1,"Red Junglefowl. Chickens were domesticated from the species of junglefowl about 8,000 years ago.",8.863,en,1.000000,,Red Junglefowl,3,src/AudioClip/417_Red_Junglefowl_1_call_main.m4a|src/AudioClip/417_Red_Junglefowl_2_call.m4a|src/AudioClip/417_Red_Junglefowl_3_call.m4a,src/AudioClip/417_Red_Junglefowl_1_call_main.m4a
418_Little_Ringed_Plover_VO_1.wav,418,Little Ringed Plover,1,"When they nest in hot open areas, these birds soak their feathers in water to cool off their chicks.",8.863,en,1.000000,,Little Ringed Plover,4,src/AudioClip/418_Little_Ringed_Plover_1_call_main.m4a|src/AudioClip/418_Little_Ringed_Plover_3_call.m4a|src/AudioClip/418_Little_Ringed_Plover_4_call.m4a|src/AudioClip/418_Little_Ringed_Plover_6_call.m4a,src/AudioClip/418_Little_Ringed_Plover_1_call_main.m4a
419_Crested_Lark_VO_1.wav,419,Crested Lark,1,Crested Lark. This lark raises its crest when it sings in territorial disputes and in courtship displays.,8.958,en,1.000000,,Crested Lark,4,src/AudioClip/419_Crested_Lark_1_call_main.m4a|src/AudioClip/419_Crested_Lark_2_call.m4a|src/AudioClip/419_Crested_Lark_3_call.m4a|src/AudioClip/419_Crested_Lark_4_call.m4a,src/AudioClip/419_Crested_Lark_1_call_main.m4a
41_great_crested_flycatcher_VO_1.wav,41,great crested flycatcher,1,"Baguah yin ba wum. Jixuan yao wele bik hai yu qi tatong wu zheng zhuzhu zhuzhu wang. Er xiang bu shi zhong dey, feng xai le shu guan fu jin de kun chong sha.",9.326,en,1.000000,,Great Crested Flycatcher,4,src/AudioClip/41_Great_Crested_Flycatcher_94314_1_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_2_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_3_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_4_call_main.m4a,src/AudioClip/41_Great_Crested_Flycatcher_94314_4_call_main.m4a
41_great_crested_flycatcher_VO_3.wav,41,great crested flycatcher,3,Great crested flycatcher. These birds avoid competition by focusing on insects high up in trees.,6.950,en,1.000000,,Great Crested Flycatcher,4,src/AudioClip/41_Great_Crested_Flycatcher_94314_1_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_2_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_3_call.m4a|src/AudioClip/41_Great_Crested_Flycatcher_94314_4_call_main.m4a,src/AudioClip/41_Great_Crested_Flycatcher_94314_4_call_main.m4a
420_Bearded_Reedling_VO_1.wav,420,Bearded Reedling,1,Bearded Reedling. These birds have up to four brood per year and sometimes breed the same year they were born.,7.744,en,1.000000,,Bearded Reedling,3,src/AudioClip/420_Bearded_Reedling_1_call_main.m4a|src/AudioClip/420_Bearded_Reedling_2_call.m4a|src/AudioClip/420_Bearded_Reedling_3_call.m4a,src/AudioClip/420_Bearded_Reedling_1_call_main.m4a
421_Red_Vented_Bulbul_VO_1.wav,421,Red Vented Bulbul,1,This bird lays pink eggs with maroon spots.,7.376,en,1.000000,,Red Vented Bulbul,3,src/AudioClip/421_Red_Vented_Bulbul_1_call_main.m4a|src/AudioClip/421_Red_Vented_Bulbul_2_call.m4a|src/AudioClip/421_Red_Vented_Bulbul_3_call.m4a,src/AudioClip/421_Red_Vented_Bulbul_1_call_main.m4a
422_Common_Iora_VO_1.wav,422,Common Iora,1,Common Iora. Male Ioras display by fluffing up their feathers and parachuting through the air like a ball.,10.349,en,1.000000,,Common Iora,4,src/AudioClip/422_Common_Iora_1_call_main.m4a|src/AudioClip/422_Common_Iora_2_call.m4a|src/AudioClip/422_Common_Iora_3_call.m4a|src/AudioClip/422_Common_Iora_4_call.m4a,src/AudioClip/422_Common_Iora_1_call_main.m4a
423_Black_Stork_VO_1.wav,423,Black Stork,1,This shy species builds its large nests primarily in old-growth forests with very large trees.,8.879,en,1.000000,,Black Stork,5,src/AudioClip/423_Black_Stork_1_call_main.m4a|src/AudioClip/423_Black_Stork_2_call.m4a|src/AudioClip/423_Black_Stork_3_call.m4a|src/AudioClip/423_Black_Stork_4_call.m4a|src/AudioClip/423_Black_Stork_5_call.m4a,src/AudioClip/423_Black_Stork_1_call_main.m4a
424_Fire_Fronted_Serin_VO_1.wav,424,Fire Fronted Serin,1,"In courtship, the males of this species raise up the red feathers on their head to show them off.",10.349,en,1.000000,,Fire Fronted Serin,3,src/AudioClip/424_Fire_Fronted_Serin_1_call_main.m4a|src/AudioClip/424_Fire_Fronted_Serin_2_call.m4a|src/AudioClip/424_Fire_Fronted_Serin_3_call.m4a,src/AudioClip/424_Fire_Fronted_Serin_1_call_main.m4a
425_Desert_Finch_VO_1.wav,425,Desert Finch,1,Desert Finch. These finches are not restricted to deserts. They also frequent towns and agricultural areas.,8.863,en,1.000000,,Desert Finch,4,src/AudioClip/425_Desert_Finch_1_call_main.m4a|src/AudioClip/425_Desert_Finch_2_call.m4a|src/AudioClip/425_Desert_Finch_3_call.m4a|src/AudioClip/425_Desert_Finch_4_call.m4a,src/AudioClip/425_Desert_Finch_1_call_main.m4a
426_Asian_Emerald_Dove_VO_1.wav,426,Asian Emerald Dove,1,Asian Emerald Dove. This is the state bird of the Indian state of Tamil Nadu.,8.863,en,1.000000,,Asian Emerald Dove,3,src/AudioClip/426_Asian_Emerald_Dove_1_call_main.m4a|src/AudioClip/426_Asian_Emerald_Dove_2_call.m4a|src/AudioClip/426_Asian_Emerald_Dove_5_call.m4a,src/AudioClip/426_Asian_Emerald_Dove_1_call_main.m4a
427_Common_Tailorbird_VO_1.wav,427,Common Tailorbird,1,"Common Tailorbird. To support and camouflage their nests, Tailorbirds stitch leaves together with plant fibers.",8.863,en,1.000000,,Common Tailorbird,4,src/AudioClip/427_Common_Tailorbird_1_call_main.m4a|src/AudioClip/427_Common_Tailorbird_2_call.m4a|src/AudioClip/427_Common_Tailorbird_3_call.m4a|src/AudioClip/427_Common_Tailorbird_4_call.m4a,src/AudioClip/427_Common_Tailorbird_1_call_main.m4a
428_Great_Hornbill_VO_1.wav,428,Great Hornbill,1,Great Hornbill. These birds gather at fruiting trees and can roost in flocks of up to 200 outside breeding season.,9.195,en,1.000000,,Great Hornbill,3,src/AudioClip/428_Great_Hornbill_1_call_main.m4a|src/AudioClip/428_Great_Hornbill_3_call.m4a|src/AudioClip/428_Great_Hornbill_4_call.m4a,src/AudioClip/428_Great_Hornbill_1_call_main.m4a
429_Rose_Ringed_Parakeet_VO_1.wav,429,Rose Ringed Parakeet,1,These birds have the ability to mimic human speech and are popular pets.,7.870,en,1.000000,,Rose Ringed Parakeet,4,src/AudioClip/429_Rose_Ringed_Parakeet_1_call_main.m4a|src/AudioClip/429_Rose_Ringed_Parakeet_2_call.m4a|src/AudioClip/429_Rose_Ringed_Parakeet_3_call.m4a|src/AudioClip/429_Rose_Ringed_Parakeet_4_call.m4a,src/AudioClip/429_Rose_Ringed_Parakeet_1_call_main.m4a
42_Blue_Gray_Gnatcatcher_VO_3.wav,42,Blue Gray Gnatcatcher,3,Blue Gray Gnatcatcher. Gnatcatcher's breeding range is steadily shifting north with climate change.,6.030,en,1.000000,,Blue Gray Gnatcatcher,4,src/AudioClip/42_Blue_Gray_Gnatcatcher_94268_1_call.m4a|src/AudioClip/42_Blue_Gray_Gnatcatcher_94268_2_call.m4a|src/AudioClip/42_Blue_Gray_Gnatcatcher_94268_3_call.m4a|src/AudioClip/42_Blue_Gray_Gnatcatcher_94268_4_call_main.m4a,src/AudioClip/42_Blue_Gray_Gnatcatcher_94268_4_call_main.m4a
430_Common_Myna_VO_1.wav,430,Common Myna,1,Common Myna. Mynas are skilled mimics and can imitate human speech.,6.160,en,1.000000,,Common Myna,4,src/AudioClip/430_Common_Myna_1_call_main.m4a|src/AudioClip/430_Common_Myna_2_call.m4a|src/AudioClip/430_Common_Myna_3_call.m4a|src/AudioClip/430_Common_Myna_4_call.m4a,src/AudioClip/430_Common_Myna_1_call_main.m4a
431_Black_Naped_Oriole_VO_1.wav,431,Black Naped Oriole,1,"Black Naped Oriole. Due to geographic variation, the Black Naped Oriole has over a dozen subspecies.",8.863,en,1.000000,,,0,,
432_Small_Minivet_VO_1.wav,432,Small Minivet,1,Small minivets often join mixed species flocks in the forest canopy where they forage for insects.,10.349,en,1.000000,,,0,,
433_Trumpeter_Finch_VO_1.wav,433,Trumpeter Finch,1,Trumpeter Finch. This bird's call is said to sound like a toy trumpet.,6.561,en,1.000000,,Trumpeter Finch,4,src/AudioClip/433_Trumpeter_Finch_XC711989_1_call_main.m4a|src/AudioClip/433_Trumpeter_Finch_XC711989_2_call.m4a|src/AudioClip/433_Trumpeter_Finch_XC711989_3_call.m4a|src/AudioClip/433_Trumpeter_Finch_XC711989_4_call.m4a,src/AudioClip/433_Trumpeter_Finch_XC711989_1_call_main.m4a
434_Oriental_Bay_Owl_VO_1.wav,434,Oriental Bay Owl,1,Oriental Bay Owl. The feathers on an owl's face collect sound waves and direct them toward the owl's ears.,8.863,en,1.000000,,Oriental Bay Owl,4,src/AudioClip/434_Oriental_Bay_Owl_1_call_main.m4a|src/AudioClip/434_Oriental_Bay_Owl_2_call.m4a|src/AudioClip/434_Oriental_Bay_Owl_3_call.m4a|src/AudioClip/434_Oriental_Bay_Owl_4_call.m4a,src/AudioClip/434_Oriental_Bay_Owl_1_call_main.m4a
435_Eurasian_Eagle_Owl_VO_1.wav,435,Eurasian Eagle Owl,1,"These owls prey on rodents, rabbits, and pigeons, and have been seen taking even larger animals.",10.781,en,1.000000,,Eurasian Eagle Owl,3,src/AudioClip/435_Eurasian_Eagle_Owl_1_call_main.m4a|src/AudioClip/435_Eurasian_Eagle_Owl_2_call.m4a|src/AudioClip/435_Eurasian_Eagle_Owl_3_call.m4a,src/AudioClip/435_Eurasian_Eagle_Owl_1_call_main.m4a
436_Eurasian_Marsh_Harrier_VO_1.wav,436,Eurasian Marsh Harrier,1,"Harriers perform sky dances in which they show off for mates by swooping, tumbling, and diving.",10.349,en,1.000000,,Eurasian Marsh Harrier,4,src/AudioClip/436_Eurasian_Marsh_Harrier_1_call_main.m4a|src/AudioClip/436_Eurasian_Marsh_Harrier_2_call.m4a|src/AudioClip/436_Eurasian_Marsh_Harrier_3_call.m4a|src/AudioClip/436_Eurasian_Marsh_Harrier_4_call.m4a,src/AudioClip/436_Eurasian_Marsh_Harrier_1_call_main.m4a
437_White_Throated_Kingfisher_VO_1.wav,437,White Throated Kingfisher,1,"White Throated Kingfisher. This species hunts not only fish, but also invertebrates, snakes and other small animals.",10.349,en,1.000000,,White Throated Kingfisher,3,src/AudioClip/437_White_Throated_Kingfisher_XC472751_1_call_main.m4a|src/AudioClip/437_White_Throated_Kingfisher_XC472751_2_call.m4a|src/AudioClip/437_White_Throated_Kingfisher_XC472751_3_call.m4a,src/AudioClip/437_White_Throated_Kingfisher_XC472751_1_call_main.m4a
438_Purple_Heron_VO_1.wav,438,Purple Heron,1,"Purple Heron. This patient predator is most active at dawn and dusk, waiting motionless before stabbing its prey.",10.349,en,1.000000,,,0,,
439_Forest_Owlet_VO_1.wav,439,Forest Owlet,1,"In 1997, a team saw this species in India 113 years after the last reported sighting.",11.835,en,1.000000,,Forest Owlet,3,src/AudioClip/439_Forest_Owlet_1_call_main.m4a|src/AudioClip/439_Forest_Owlet_2_call.m4a|src/AudioClip/439_Forest_Owlet_3_call.m4a,src/AudioClip/439_Forest_Owlet_1_call_main.m4a
43_Hermit_Thrush_VO_1.wav,43,Hermit Thrush,1,Hermit Thrush. Hermit thrushes tend to nest on the ground in the western U.S. and in trees in the east.,6.517,en,1.000000,,Hermit Thrush,4,src/AudioClip/43_Hermit_Thrush_132190_1_call.m4a|src/AudioClip/43_Hermit_Thrush_132190_2_song.m4a|src/AudioClip/43_Hermit_Thrush_132190_3_song.m4a|src/AudioClip/43_Hermit_Thrush_132190_4_song_main.m4a,src/AudioClip/43_Hermit_Thrush_132190_4_song_main.m4a
440_Brahminy_Kite_VO_1.wav,440,Brahminy Kite,1,"Brahminy Kite. This bird is revered as the representation of Garuda, carrier of the god Vishnu.",8.863,en,1.000000,,Brahminy Kite,2,src/AudioClip/440_Brahminy_Kite_1_call_main.m4a|src/AudioClip/440_Brahminy_Kite_2_call.m4a,src/AudioClip/440_Brahminy_Kite_1_call_main.m4a
441_Philippine_Eagle_VO_1.wav,441,Philippine Eagle,1,"Philippine Eagle. Once the monkey eating eagle, this endangered raptor is more likely to eat flying lemurs and civets.",10.349,en,1.000000,,Philippine Eagle,5,src/AudioClip/441_Philippine_Eagle_1_call_main.m4a|src/AudioClip/441_Philippine_Eagle_2_call.m4a|src/AudioClip/441_Philippine_Eagle_3_call.m4a|src/AudioClip/441_Philippine_Eagle_4_call.m4a|src/AudioClip/441_Philippine_Eagle_5_call.m4a,src/AudioClip/441_Philippine_Eagle_1_call_main.m4a
442_Sri_Lanka_Frogmouth_VO_1.wav,442,Sri Lanka Frogmouth,1,"Sri Lanka Frogmouth. Like owls, frogmouths hunt at night, but they catch prey with their beaks, not their feet.",9.486,en,1.000000,,Sri Lanka Frogmouth,4,src/AudioClip/442_Sri_Lanka_Frogmouth_1_call_main.m4a|src/AudioClip/442_Sri_Lanka_Frogmouth_2_call.m4a|src/AudioClip/442_Sri_Lanka_Frogmouth_3_call.m4a|src/AudioClip/442_Sri_Lanka_Frogmouth_4_call.m4a,src/AudioClip/442_Sri_Lanka_Frogmouth_1_call_main.m4a
443_Rhinoceros_Auklet_VO_1.wav,443,Rhinoceros Auklet,1,"For breeding season, these flock hunting birds grow a horn-like structure above their beaks.",8.863,en,1.000000,,,0,,
444_Eurasian_Kestrel_VO_1.wav,444,Eurasian Kestrel,1,"While looking for mice and similar prey, Kestrels hover by flying into the wind or by using ridge lift.",14.807,en,1.000000,,Eurasian Kestrel,4,src/AudioClip/444_Eurasian_Kestrel_1_call_main.m4a|src/AudioClip/444_Eurasian_Kestrel_2_call.m4a|src/AudioClip/444_Eurasian_Kestrel_3_call.m4a|src/AudioClip/444_Eurasian_Kestrel_4_call.m4a,src/AudioClip/444_Eurasian_Kestrel_1_call_main.m4a
445_Great_Cormorant_VO_1.wav,445,Great Cormorant,1,"Great Cormorant. People in China and Japan have used cormorants to fish for over 2,000 years.",9.306,en,1.000000,,Great Cormorant,3,src/AudioClip/445_Great_Cormorant_1_call_main.m4a|src/AudioClip/445_Great_Cormorant_2_call.m4a|src/AudioClip/445_Great_Cormorant_3_call.m4a,src/AudioClip/445_Great_Cormorant_1_call_main.m4a
446_Stork_Billed_Kingfisher_VO_1.wav,446,Stork Billed Kingfisher,1,"Stork Billed Kingfisher. Kingfishers use their strong bills to dig burrows in riverbanks, dead trees, or termite nests.",10.349,en,1.000000,,Stork Billed Kingfisher,2,src/AudioClip/446_Stork_Billed_Kingfisher_XC422408_1_call_main.m4a|src/AudioClip/446_Stork_Billed_Kingfisher_XC422408_4_call.m4a,src/AudioClip/446_Stork_Billed_Kingfisher_XC422408_1_call_main.m4a
44_Killdeer_VO_1.wav,44,Killdeer,1,Killdeer. Killdeers will fake a broken wing to lure predators from their nests.,5.549,en,1.000000,,Killdeer,4,src/AudioClip/44_Killdeer_129054_1_call.m4a|src/AudioClip/44_Killdeer_129054_2_call.m4a|src/AudioClip/44_Killdeer_129054_3_call.m4a|src/AudioClip/44_Killdeer_129054_4_call_main.m4a,src/AudioClip/44_Killdeer_129054_4_call_main.m4a
45_Franklins_Gull_VO_1.wav,45,Franklins Gull,1,Franklin's Gull. These gulls make floating nests of plant material on prairie marshes.,5.686,en,1.000000,,Franklins Gull,4,src/AudioClip/45_Franklins_Gull_129047_1_call.m4a|src/AudioClip/45_Franklins_Gull_129047_2_call.m4a|src/AudioClip/45_Franklins_Gull_129047_3_call.m4a|src/AudioClip/45_Franklins_Gull_129047_4_call_main.m4a,src/AudioClip/45_Franklins_Gull_129047_4_call_main.m4a
46_Mallard_VO_1.wav,46,Mallard,1,Puya? Puya? Yomiun lui touya? Shishisia shan chong chun shulang zu yi dou de ye zhajii yi.,6.886,en,1.000000,,Mallard,4,src/AudioClip/46_Mallard_3424_1_song.m4a|src/AudioClip/46_Mallard_3424_1_song_main.m4a|src/AudioClip/46_Mallard_3424_2_call.m4a|src/AudioClip/46_Mallard_3424_3_call.m4a,src/AudioClip/46_Mallard_3424_1_song_main.m4a
46_Mallard_VO_3.wav,46,Mallard,3,Mallards are among the most abundant ducks in the world.,4.450,en,1.000000,,Mallard,4,src/AudioClip/46_Mallard_3424_1_song.m4a|src/AudioClip/46_Mallard_3424_1_song_main.m4a|src/AudioClip/46_Mallard_3424_2_call.m4a|src/AudioClip/46_Mallard_3424_3_call.m4a,src/AudioClip/46_Mallard_3424_1_song_main.m4a
47_Forsters_Tern_VO_1.wav,47,Forsters Tern,1,Forsters Tern. These birds nest on the ground on a raft of floating vegetation or on muskret lodges.,7.481,en,1.000000,,Forsters Tern,3,src/AudioClip/47_Forsters_Tern_129050_1_call.m4a|src/AudioClip/47_Forsters_Tern_129050_2_call.m4a|src/AudioClip/47_Forsters_Tern_129050_3_call_main.m4a,src/AudioClip/47_Forsters_Tern_129050_3_call_main.m4a
48_Black_Ternr_VO_1.wav,48,Black Ternr,1,Black Tern. These terns build floating nests out of marsh plants.,4.870,en,1.000000,,Black Tern,4,src/AudioClip/48_Black_Tern_44539_1_call.m4a|src/AudioClip/48_Black_Tern_44539_2_call.m4a|src/AudioClip/48_Black_Tern_44539_3_song.m4a|src/AudioClip/48_Black_Tern_44539_4_song_main.m4a,src/AudioClip/48_Black_Tern_44539_4_song_main.m4a
49_Clarks_Grebe_VO_1.wav,49,Clarks Grebe,1,Clarks Grebe. Clark was a 19th century surveyor who collected specimens for the Smithsonian.,6.241,en,1.000000,,Clarks Grebe,4,src/AudioClip/49_Clarks_Grebe_515994_1_call.m4a|src/AudioClip/49_Clarks_Grebe_515994_2_call.m4a|src/AudioClip/49_Clarks_Grebe_515994_3_call.m4a|src/AudioClip/49_Clarks_Grebe_515994_4_call_main.m4a,src/AudioClip/49_Clarks_Grebe_515994_4_call_main.m4a
4_Trumpeter_Swan_VO_1.wav,4,Trumpeter Swan,1,"Trumpeter Swan. Weighing over 20 pounds, Trumpeter Swans are the heaviest bird in North America.",6.238,en,1.000000,,Trumpeter Swan,4,src/AudioClip/4_Trumpeter_Swan_118740_1_call.m4a|src/AudioClip/4_Trumpeter_Swan_118740_2_call.m4a|src/AudioClip/4_Trumpeter_Swan_118740_3_call.m4a|src/AudioClip/4_Trumpeter_Swan_118740_4_call_main.m4a,src/AudioClip/4_Trumpeter_Swan_118740_4_call_main.m4a
50_Wood_Duck_VO_1.wav,50,Wood Duck,1,Lin Yuanyang. Lin Yuanyang told us that Lin did a Shudong Zhong yin chao.,4.753,en,1.000000,,Wood Duck,3,src/AudioClip/50_Wood_Duck_136505_1_call.m4a|src/AudioClip/50_Wood_Duck_136505_2_call.m4a|src/AudioClip/50_Wood_Duck_136505_3_call_main.m4a,src/AudioClip/50_Wood_Duck_136505_3_call_main.m4a
50_Wood_Duck_VO_3.wav,50,Wood Duck,3,Wood Duck. Wood ducks nest in tree cavities and wooded areas.,4.540,en,1.000000,,Wood Duck,3,src/AudioClip/50_Wood_Duck_136505_1_call.m4a|src/AudioClip/50_Wood_Duck_136505_2_call.m4a|src/AudioClip/50_Wood_Duck_136505_3_call_main.m4a,src/AudioClip/50_Wood_Duck_136505_3_call_main.m4a
51_Ruddy_Duck_VO_1.wav,51,Ruddy Duck,1,"Ruddy Duck. To display for mates, males slap their blue bills on their chests and run across the water.",6.195,en,1.000000,,Ruddy Duck,4,src/AudioClip/51_Ruddy_Duck_106721_1_call.m4a|src/AudioClip/51_Ruddy_Duck_106721_2_call.m4a|src/AudioClip/51_Ruddy_Duck_106721_3_call.m4a|src/AudioClip/51_Ruddy_Duck_106721_4_call_main.m4a,src/AudioClip/51_Ruddy_Duck_106721_4_call_main.m4a
52_Common_Yellowthroat_VO_3.wav,52,Common Yellowthroat,3,Common Yellowthroat. This was one of the first American birds to be cataloged by Linnaeus in 1766.,7.905,en,1.000000,,Common Yellowthroat,4,src/AudioClip/52_Common_Yellowthroat_210613_1_song.m4a|src/AudioClip/52_Common_Yellowthroat_210613_2_call.m4a|src/AudioClip/52_Common_Yellowthroat_210613_3_call.m4a|src/AudioClip/52_Common_Yellowthroat_210613_4_song_main.m4a,src/AudioClip/52_Common_Yellowthroat_210613_4_song_main.m4a
53_Pied_Billed_Grebe_VO_1.wav,53,Pied Billed Grebe,1,Pied Billed Grebe. Pied Billed Grebes create a floating platform nest with plant material.,5.745,en,1.000000,,Pied Billed Grebe,3,src/AudioClip/53_Pied_billed_Grebe_106717_1_call.m4a|src/AudioClip/53_Pied_billed_Grebe_106717_2_call.m4a|src/AudioClip/53_Pied_billed_Grebe_106717_3_call_main.m4a,src/AudioClip/53_Pied_billed_Grebe_106717_3_call_main.m4a
54_pileated_woodpecker_VO_1.wav,54,pileated woodpecker,1,Other birds use these birds' old nests and gleam bugs where they've been feeding.,7.193,en,1.000000,,Pileated Woodpecker,4,src/AudioClip/54_Pileated_Woodpecker_63075_1_call.m4a|src/AudioClip/54_Pileated_Woodpecker_63075_2_call_.m4a|src/AudioClip/54_Pileated_Woodpecker_63075_3_call.m4a|src/AudioClip/54_Pileated_Woodpecker_63075_4_call_main.m4a,src/AudioClip/54_Pileated_Woodpecker_63075_4_call_main.m4a
55_Western_Meadowlark_VO_1.wav,55,Western Meadowlark,1,Western Meadowlark. This pretty bird also has a beautiful flute-like song.,5.349,en,1.000000,,Western Meadowlarkr,4,src/AudioClip/55_Western_Meadowlarkr_45372_1_song.m4a|src/AudioClip/55_Western_Meadowlarkr_45372_2_call.m4a|src/AudioClip/55_Western_Meadowlarkr_45372_3_call.m4a|src/AudioClip/55_Western_Meadowlarkr_45372_4_song_main.m4a,src/AudioClip/55_Western_Meadowlarkr_45372_4_song_main.m4a
56_Grasshopper_Sparrow_VO_1.wav,56,Grasshopper Sparrow,1,Grasshopper Sparrow. The Grasshopper-like song of these sparrows is often overlooked.,5.868,en,1.000000,,Grasshopper Sparrow,3,src/AudioClip/56_Grasshopper_Sparrow_94459_1_call.m4a|src/AudioClip/56_Grasshopper_Sparrow_94459_2_song.m4a|src/AudioClip/56_Grasshopper_Sparrow_94459_3_song_main.m4a,src/AudioClip/56_Grasshopper_Sparrow_94459_3_song_main.m4a
57_Chipping_Sparrow_VO_1.wav,57,Chipping Sparrow,1,Chipping Sparrow. These sparrows generally feed on open ground but near trees.,5.257,en,1.000000,,Chipping Sparrow,4,src/AudioClip/57_Chipping_Sparrow_534466_1_song.m4a|src/AudioClip/57_Chipping_Sparrow_534466_2_song.m4a|src/AudioClip/57_Chipping_Sparrow_534466_3_call.m4a|src/AudioClip/57_Chipping_Sparrow_534466_4_song_main.m4a,src/AudioClip/57_Chipping_Sparrow_534466_4_song_main.m4a
